payment_id,rental_id,customer_id,payment_date,amount_zar,payment_method,transaction_ref,payment_type,status,gateway,currency,created_at,source_system
PY0000658,RN000802,CU00285,2021-12-04,40163.79,Credit Card,TXN792274643,Final Payment,Success,Standard Bank EFT,ZAR,2023-09-01T00:00:00,WALK_IN
PY0000659,RN000803,CU00319,2021-08-29,23601.7,Debit Card,TXN112439006,Top-up,Success,PayFast,ZAR,2023-04-13T00:00:00,CALL_CENTER
PY0000660,RN000804,CU00536,2024-05-29,12045.17,EFT,TXN805587184,Final Payment,Success,Standard Bank EFT,ZAR,2024-06-22T00:00:00,CRM_WEB
PY0000661,RN000805,CU00177,2024-01-08,20870.17,Debit Card,TXN307683208,Top-up,Failed,Standard Bank EFT,ZAR,2024-02-04T00:00:00,CRM_WEB
PY0000662,RN000806,CU00183,2021-08-21,5141.97,Cash,TXN424129943,Top-up,Pending,Peach Payments,ZAR,2021-04-09T00:00:00,WALK_IN
PY0000663,RN000808,CU00002,2023-04-08,12040.93,EFT,TXN341366556,Top-up,Success,PayFast,ZAR,2022-09-14T00:00:00,CORPORATE_PORTAL
PY0000664,RN000809,CU00503,2024-05-24,1218.77,Corporate Account,TXN335282931,Final Payment,Success,Standard Bank EFT,ZAR,2024-06-06T00:00:00,CRM_MOBILE
PY0000665,RN000810,CU00275,2022-09-08,1280.25,Debit Card,TXN442564148,Final Payment,Success,Standard Bank EFT,ZAR,2023-04-08T00:00:00,WALK_IN
PY0000666,RN000810,CU00275,2024-02-25,2919.1000000000004,Debit Card,TXN282875209,Booking Deposit,Success,Ozow,ZAR,2021-10-26T00:00:00,WALK_IN
PY0000667,RN000813,CU00490,2022-01-31,24238.64,Corporate Account,TXN578786929,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-03-16T00:00:00,CRM_MOBILE
PY0000668,RN000814,CU00228,2024-04-20,1543.26,Cash,TXN328230440,Top-up,Success,PayFast,ZAR,2024-05-18T00:00:00,WALK_IN
PY0000669,RN000814,CU00228,2024-03-31,676.1699999999998,Cash,TXN700764132,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-05-17T00:00:00,WALK_IN
PY0000670,RN000815,CU00341,2024-01-10,17644.92,EFT,TXN504128614,Top-up,Success,PayFast,ZAR,2024-05-14T00:00:00,CALL_CENTER
PY0000671,RN000817,CU00024,2024-04-14,11961.84,EFT,TXN918914164,Booking Deposit,Success,Ozow,ZAR,2023-09-06T00:00:00,WALK_IN
PY0000672,RN000818,CU00139,2024-03-28,1870.54,EFT,TXN217005667,Final Payment,Success,PayGate,ZAR,2024-06-25T00:00:00,CRM_WEB
PY0000673,RN000819,CU00276,2024-03-06,19214.22,Corporate Account,TXN335196726,Booking Deposit,Pending,Standard Bank EFT,ZAR,2023-06-26T00:00:00,CALL_CENTER
PY0000674,RN000820,CU00147,2024-05-31,20313.08,Cash,TXN823724927,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-03-26T00:00:00,CALL_CENTER
PY0000675,RN000821,CU00041,2023-12-21,17682.85,Credit Card,TXN340689750,Final Payment,Success,PayFast,ZAR,2023-12-16T00:00:00,CORPORATE_PORTAL
PY0000676,RN000822,CU00539,2023-11-13,9611.2,EFT,TXN455519445,Top-up,Success,Ozow,ZAR,2024-03-20T00:00:00,CRM_MOBILE
PY0000677,RN000823,CU00227,2023-08-16,21791.37,Cash,TXN179390976,Booking Deposit,Success,Ozow,ZAR,2024-06-17T00:00:00,CRM_MOBILE
PY0000678,RN000824,CU00552,2024-02-13,45789.8,Debit Card,TXN622961018,Final Payment,Success,PayFast,ZAR,2023-11-29T00:00:00,WALK_IN
PY0000679,RN000825,CU00003,2023-02-08,2936.3,Cash,TXN538783608,Top-up,Success,Ozow,ZAR,2020-05-25T00:00:00,CORPORATE_PORTAL
PY0000680,RN000826,CU00528,2021-10-17,12464.31,EFT,TXN232360000,Final Payment,Success,PayFast,ZAR,2021-09-02T00:00:00,THIRD_PARTY_OTA
PY0000681,RN000826,CU00528,2024-03-17,17168.86,EFT,TXN895324757,Final Payment,Success,Peach Payments,ZAR,2021-06-21T00:00:00,THIRD_PARTY_OTA
PY0000682,RN000827,CU00025,2023-02-11,12647.27,Cash,TXN914639710,Booking Deposit,Success,Peach Payments,ZAR,2023-09-26T00:00:00,CRM_WEB
PY0000683,RN000828,CU00558,2024-05-19,16051.9,Cash,TXN808331164,Booking Deposit,Success,PayFast,ZAR,2024-05-17T00:00:00,CRM_WEB
PY0000684,RN000830,CU00161,2023-07-11,13142.47,Debit Card,TXN597997628,Top-up,Success,PayFast,ZAR,2023-09-12T00:00:00,CRM_MOBILE
PY0000685,RN000833,CU00179,2023-07-06,23703.36,EFT,TXN399897527,Top-up,Success,Standard Bank EFT,ZAR,2024-01-09T00:00:00,THIRD_PARTY_OTA
PY0000686,RN000834,CU00190,2023-11-25,23384.45,EFT,TXN913580604,Booking Deposit,Success,Peach Payments,ZAR,2022-05-08T00:00:00,CORPORATE_PORTAL
PY0000687,RN000835,CU00417,2024-03-07,11403.93,Cash,TXN496171923,Top-up,Success,Standard Bank EFT,ZAR,2022-09-26T00:00:00,CRM_WEB
PY0000688,RN000835,CU00417,2024-06-24,7992.07,Cash,TXN641259505,Booking Deposit,Success,PayFast,ZAR,2023-12-26T00:00:00,CRM_WEB
PY0000689,RN000836,CU00365,2023-12-05,10633.36,Corporate Account,TXN599911807,Top-up,Success,PayFast,ZAR,2023-10-30T00:00:00,CALL_CENTER
PY0000690,RN000837,CU00366,2024-05-05,12021.69,EFT,TXN696586809,Top-up,Success,Standard Bank EFT,ZAR,2024-06-27T00:00:00,THIRD_PARTY_OTA
PY0000691,RN000838,CU00108,2021-09-24,4206.46,EFT,TXN221664003,Final Payment,Success,Standard Bank EFT,ZAR,2022-05-28T00:00:00,THIRD_PARTY_OTA
PY0000692,RN000839,CU00499,2023-11-23,31801.58,Cash,TXN102202737,Final Payment,Success,PayFast,ZAR,2024-04-10T00:00:00,CORPORATE_PORTAL
PY0000693,RN000840,CU00086,2024-03-17,14034.14,EFT,TXN906770080,Final Payment,Success,Standard Bank EFT,ZAR,2024-03-04T00:00:00,WALK_IN
PY0000694,RN000841,CU00316,2023-09-02,12109.84,Cash,TXN409010659,Top-up,Success,PayFast,ZAR,2021-06-21T00:00:00,CALL_CENTER
PY0000695,RN000843,CU00552,2022-03-13,8245.7,Corporate Account,TXN243711362,Booking Deposit,Success,PayGate,ZAR,2022-08-26T00:00:00,CALL_CENTER
PY0000696,RN000844,CU00036,2023-11-27,1901.99,Credit Card,TXN694470237,Booking Deposit,Success,PayGate,ZAR,2022-07-01T00:00:00,WALK_IN
PY0000697,RN000845,CU00424,2024-05-16,7601.82,EFT,TXN332883992,Final Payment,Success,Ozow,ZAR,2024-05-29T00:00:00,CALL_CENTER
PY0000698,RN000846,CU00195,2023-10-10,5314.07,Cash,TXN327020068,Booking Deposit,Success,PayFast,ZAR,2022-01-23T00:00:00,CALL_CENTER
PY0000699,RN000848,CU00192,2024-06-17,6923.2,EFT,TXN363849443,Final Payment,Success,Peach Payments,ZAR,2023-06-02T00:00:00,WALK_IN
PY0000700,RN000849,CU00581,2023-12-21,38850.76,Credit Card,TXN407265945,Booking Deposit,Success,Peach Payments,ZAR,2024-03-27T00:00:00,CALL_CENTER
PY0000701,RN000850,CU00267,2020-03-17,6861.01,Cash,TXN700467297,Top-up,Success,Ozow,ZAR,2021-12-05T00:00:00,WALK_IN
PY0000702,RN000851,CU00483,2020-08-02,22079.88,Corporate Account,TXN310429676,Final Payment,Success,Ozow,ZAR,2020-05-03T00:00:00,THIRD_PARTY_OTA
PY0000703,RN000853,CU00193,2024-05-09,6012.12,Cash,TXN292902841,Top-up,Success,Standard Bank EFT,ZAR,2023-09-29T00:00:00,CRM_WEB
PY0000704,RN000854,CU00166,2023-04-12,16844.57,Credit Card,TXN848834821,Top-up,Success,PayGate,ZAR,2023-07-06T00:00:00,CRM_MOBILE
PY0000705,RN000855,CU00335,2020-10-23,30345.54,Credit Card,TXN606499620,Final Payment,Success,Ozow,ZAR,2020-11-30T00:00:00,CRM_WEB
PY0000706,RN000856,CU00595,2023-02-13,14042.89,Corporate Account,TXN684208174,Top-up,Success,PayGate,ZAR,2024-01-15T00:00:00,WALK_IN
PY0000707,RN000857,CU00479,2023-10-29,8079.17,EFT,TXN584851057,Booking Deposit,Success,Peach Payments,ZAR,2023-01-05T00:00:00,CORPORATE_PORTAL
PY0000708,RN000858,CU00364,2023-12-11,29240.33,EFT,TXN905655479,Top-up,Success,Standard Bank EFT,ZAR,2022-06-28T00:00:00,THIRD_PARTY_OTA
PY0000709,RN000859,CU00252,2022-05-02,16411.66,Cash,TXN266401441,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-08-28T00:00:00,CRM_MOBILE
PY0000710,RN000860,CU00365,2024-05-05,12360.86,EFT,TXN400785311,Top-up,Success,Ozow,ZAR,2022-08-08T00:00:00,CORPORATE_PORTAL
PY0000711,RN000861,CU00541,2023-12-21,15160.92,Cash,TXN257258584,Final Payment,Success,Peach Payments,ZAR,2024-05-17T00:00:00,WALK_IN
PY0000712,RN000862,CU00356,2023-06-30,5320.81,Credit Card,TXN549857144,Final Payment,Success,PayFast,ZAR,2024-05-30T00:00:00,WALK_IN
PY0000713,RN000863,CU00120,2021-08-01,13146.76,Corporate Account,TXN918040529,Booking Deposit,Success,Peach Payments,ZAR,2023-08-22T00:00:00,CRM_WEB
PY0000714,RN000863,CU00120,2023-08-12,18436.339999999997,Corporate Account,TXN210518587,Booking Deposit,Failed,Ozow,ZAR,2024-01-30T00:00:00,CRM_WEB
PY0000715,RN000864,CU00565,2024-05-07,4771.3,Debit Card,TXN873203701,Booking Deposit,Success,Peach Payments,ZAR,2024-05-10T00:00:00,THIRD_PARTY_OTA
PY0000716,RN000865,CU00144,2024-05-04,3006.75,EFT,TXN766325822,Top-up,Success,Peach Payments,ZAR,2021-10-08T00:00:00,THIRD_PARTY_OTA
PY0000717,RN000866,CU00215,2024-05-10,16559.57,EFT,TXN894205103,Final Payment,Success,Peach Payments,ZAR,2023-11-27T00:00:00,WALK_IN
PY0000718,RN000867,CU00300,2022-07-08,11259.65,Credit Card,TXN236817713,Booking Deposit,Pending,Peach Payments,ZAR,2021-12-07T00:00:00,CALL_CENTER
PY0000719,RN000868,CU00134,2022-12-24,2187.25,Debit Card,TXN935407253,Final Payment,Success,Standard Bank EFT,ZAR,2024-05-04T00:00:00,CRM_WEB
PY0000720,RN000868,CU00134,2022-07-29,1101.23,Debit Card,TXN524568669,Final Payment,Success,Ozow,ZAR,2023-03-02T00:00:00,CRM_WEB
PY0000721,RN000869,CU00388,2024-04-22,33843.73,EFT,TXN449443134,Final Payment,Success,PayFast,ZAR,2023-03-06T00:00:00,CALL_CENTER
PY0000722,RN000870,CU00197,2024-06-08,19462.18,EFT,TXN167643667,Top-up,Success,Ozow,ZAR,2024-01-24T00:00:00,CALL_CENTER
PY0000723,RN000871,CU00199,2024-06-07,4736.84,Debit Card,TXN397229888,Top-up,Success,Ozow,ZAR,2024-04-26T00:00:00,THIRD_PARTY_OTA
PY0000724,RN000872,CU00144,2024-04-07,19193.27,EFT,TXN896721240,Booking Deposit,Success,Ozow,ZAR,2024-02-16T00:00:00,CRM_MOBILE
PY0000725,RN000874,CU00254,2024-01-17,25988.76,Credit Card,TXN842111888,Final Payment,Success,Peach Payments,ZAR,2023-08-12T00:00:00,CRM_MOBILE
PY0000726,RN000875,CU00266,2023-04-30,11687.79,Credit Card,TXN498290363,Booking Deposit,Success,PayGate,ZAR,2022-11-13T00:00:00,THIRD_PARTY_OTA
PY0000727,RN000876,CU00435,2024-01-17,18887.04,Cash,TXN802543843,Booking Deposit,Pending,Standard Bank EFT,ZAR,2024-05-30T00:00:00,CRM_MOBILE
PY0000728,RN000877,CU00219,2021-10-13,15717.27,Cash,TXN802464594,Booking Deposit,Success,PayFast,ZAR,2021-09-01T00:00:00,CALL_CENTER
PY0000729,RN000879,CU00528,2022-06-03,25870.7,Credit Card,TXN711620973,Final Payment,Success,Ozow,ZAR,2021-08-08T00:00:00,CRM_MOBILE
PY0000730,RN000880,CU00511,2024-05-05,12236.9,EFT,TXN842657265,Top-up,Success,PayGate,ZAR,2024-04-07T00:00:00,WALK_IN
PY0000731,RN000880,CU00511,2024-06-17,13128.320000000002,EFT,TXN470026576,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-05-21T00:00:00,WALK_IN
PY0000732,RN000884,CU00287,2024-04-26,4272.01,Credit Card,TXN587727241,Final Payment,Success,Peach Payments,ZAR,2023-07-18T00:00:00,CALL_CENTER
PY0000733,RN000885,CU00143,2024-06-20,14591.62,EFT,TXN579768652,Final Payment,Pending,Peach Payments,ZAR,2022-01-10T00:00:00,WALK_IN
PY0000734,RN000886,CU00583,2024-03-24,6595.28,Cash,TXN797571760,Final Payment,Success,Standard Bank EFT,ZAR,2021-01-16T00:00:00,THIRD_PARTY_OTA
PY0000735,RN000886,CU00583,2023-09-13,7441.740000000001,Cash,TXN993301560,Top-up,Success,Ozow,ZAR,2023-03-22T00:00:00,THIRD_PARTY_OTA
PY0000736,RN000887,CU00341,2022-04-09,18228.3,Debit Card,TXN806325634,Final Payment,Success,Ozow,ZAR,2023-12-01T00:00:00,CRM_WEB
PY0000737,RN000888,CU00461,2024-01-12,3447.56,Credit Card,TXN675379700,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-06-14T00:00:00,CALL_CENTER
PY0000738,RN000892,CU00138,2024-06-14,20455.64,Credit Card,TXN483653761,Final Payment,Success,Ozow,ZAR,2022-07-09T00:00:00,CORPORATE_PORTAL
PY0000739,RN000893,CU00445,2021-03-22,14445.92,Cash,TXN934284780,Top-up,Success,PayGate,ZAR,2022-06-22T00:00:00,CORPORATE_PORTAL
PY0000740,RN000894,CU00155,2022-07-27,18774.0,Debit Card,TXN554203694,Final Payment,Success,Standard Bank EFT,ZAR,2023-05-03T00:00:00,CORPORATE_PORTAL
PY0000741,RN000895,CU00077,2021-04-22,5617.15,Cash,TXN379106497,Top-up,Success,Standard Bank EFT,ZAR,2021-10-14T00:00:00,WALK_IN
PY0000742,RN000896,CU00276,2023-03-05,12894.71,Cash,TXN884702793,Final Payment,Success,PayGate,ZAR,2024-01-27T00:00:00,CORPORATE_PORTAL
PY0000743,RN000897,CU00071,2024-04-20,31695.0,Credit Card,TXN562322672,Booking Deposit,Success,Peach Payments,ZAR,2024-03-02T00:00:00,CALL_CENTER
PY0000744,RN000898,CU00289,2023-08-06,22953.45,Corporate Account,TXN567229765,Final Payment,Success,Peach Payments,ZAR,2022-10-02T00:00:00,WALK_IN
PY0000745,RN000899,CU00060,2021-10-19,3977.41,Cash,TXN887567407,Top-up,Success,Ozow,ZAR,2023-07-26T00:00:00,CRM_MOBILE
PY0000746,RN000900,CU00518,2022-10-09,13688.16,Corporate Account,TXN747178314,Top-up,Success,PayGate,ZAR,2022-04-06T00:00:00,CRM_WEB
PY0000747,RN000900,CU00518,2022-07-11,9872.7,Corporate Account,TXN368478910,Booking Deposit,Success,Ozow,ZAR,2024-06-12T00:00:00,CRM_WEB
PY0000748,RN000901,CU00023,2023-07-19,16983.92,Debit Card,TXN514614870,Top-up,Pending,Ozow,ZAR,2023-12-12T00:00:00,CALL_CENTER
PY0000749,RN000903,CU00287,2023-02-12,15874.3,EFT,TXN563028532,Booking Deposit,Success,Standard Bank EFT,ZAR,2022-03-25T00:00:00,WALK_IN
PY0000750,RN000905,CU00283,2023-08-18,19536.36,Debit Card,TXN222434580,Final Payment,Success,Standard Bank EFT,ZAR,2024-03-18T00:00:00,CORPORATE_PORTAL
PY0000751,RN000906,CU00010,2023-04-05,15855.7,EFT,TXN589402773,Top-up,Success,Peach Payments,ZAR,2023-09-28T00:00:00,WALK_IN
PY0000752,RN000907,CU00262,2021-04-03,3734.23,Credit Card,TXN823241374,Booking Deposit,Failed,Peach Payments,ZAR,2021-04-07T00:00:00,CALL_CENTER
PY0000753,RN000908,CU00226,2022-06-01,5980.95,Corporate Account,TXN705671938,Booking Deposit,Success,Peach Payments,ZAR,2024-06-14T00:00:00,THIRD_PARTY_OTA
PY0000754,RN000908,CU00226,2023-07-19,3205.0700000000006,Corporate Account,TXN867219740,Booking Deposit,Pending,PayGate,ZAR,2023-05-09T00:00:00,THIRD_PARTY_OTA
PY0000755,RN000910,CU00164,2024-06-26,21966.61,EFT,TXN470660202,Top-up,Success,Standard Bank EFT,ZAR,2023-04-17T00:00:00,THIRD_PARTY_OTA
PY0000756,RN000911,CU00376,2022-04-13,9517.28,Cash,TXN613663586,Final Payment,Success,Peach Payments,ZAR,2023-02-21T00:00:00,CORPORATE_PORTAL
PY0000757,RN000912,CU00233,2024-04-22,794.29,Debit Card,TXN410250702,Booking Deposit,Success,Peach Payments,ZAR,2024-04-26T00:00:00,CORPORATE_PORTAL
PY0000758,RN000913,CU00491,2021-02-02,39759.3,Cash,TXN444066345,Top-up,Success,Ozow,ZAR,2022-02-09T00:00:00,WALK_IN
PY0000759,RN000914,CU00229,2022-04-03,29755.85,Debit Card,TXN588365070,Top-up,Success,PayGate,ZAR,2023-09-27T00:00:00,CORPORATE_PORTAL
PY0000760,RN000915,CU00245,2024-06-18,12543.37,Debit Card,TXN902329127,Top-up,Success,Standard Bank EFT,ZAR,2024-05-11T00:00:00,CALL_CENTER
PY0000761,RN000917,CU00222,2022-02-07,10572.35,Debit Card,TXN631447550,Booking Deposit,Success,Ozow,ZAR,2023-06-02T00:00:00,THIRD_PARTY_OTA
PY0000762,RN000918,CU00461,2021-05-16,44096.56,EFT,TXN520613193,Top-up,Success,Standard Bank EFT,ZAR,2021-11-25T00:00:00,CALL_CENTER
PY0000763,RN000919,CU00154,2023-11-01,7992.25,Debit Card,TXN819282739,Final Payment,Success,Ozow,ZAR,2024-02-26T00:00:00,CRM_MOBILE
PY0000764,RN000920,CU00402,2020-11-23,8953.82,Cash,TXN909395669,Top-up,Success,PayGate,ZAR,2022-12-26T00:00:00,THIRD_PARTY_OTA
PY0000765,RN000921,CU00468,2023-06-09,12493.84,EFT,TXN905349304,Top-up,Success,Ozow,ZAR,2024-05-26T00:00:00,THIRD_PARTY_OTA
PY0000766,RN000923,CU00397,2022-12-08,36200.29,Cash,TXN478451207,Top-up,Success,Peach Payments,ZAR,2024-03-11T00:00:00,CRM_WEB
PY0000767,RN000924,CU00409,2021-09-09,12452.91,Debit Card,TXN486608905,Booking Deposit,Success,PayGate,ZAR,2022-07-06T00:00:00,WALK_IN
PY0000768,RN000927,CU00502,2024-01-15,22700.29,EFT,TXN975822356,Final Payment,Success,PayGate,ZAR,2023-01-23T00:00:00,CRM_WEB
PY0000769,RN000929,CU00027,2024-03-22,13783.43,Corporate Account,TXN607032502,Final Payment,Success,Peach Payments,ZAR,2023-12-17T00:00:00,WALK_IN
PY0000770,RN000930,CU00535,2022-10-24,18807.75,Debit Card,TXN284788075,Final Payment,Success,Peach Payments,ZAR,2023-10-09T00:00:00,WALK_IN
PY0000771,RN000931,CU00159,2022-05-30,14531.0,Cash,TXN672784456,Final Payment,Success,Standard Bank EFT,ZAR,2021-12-16T00:00:00,WALK_IN
PY0000772,RN000932,CU00459,2023-01-14,2137.71,Debit Card,TXN652117812,Top-up,Success,PayFast,ZAR,2024-02-10T00:00:00,WALK_IN
PY0000773,RN000933,CU00104,2023-05-24,19305.6,Corporate Account,TXN911250569,Final Payment,Success,Peach Payments,ZAR,2024-06-25T00:00:00,CALL_CENTER
PY0000774,RN000934,CU00399,2024-05-30,20113.59,Debit Card,TXN834592159,Final Payment,Success,Ozow,ZAR,2024-03-19T00:00:00,THIRD_PARTY_OTA
PY0000775,RN000935,CU00202,2022-02-09,10998.82,Corporate Account,TXN404223386,Final Payment,Success,Peach Payments,ZAR,2022-12-04T00:00:00,CALL_CENTER
PY0000776,RN000936,CU00593,2023-11-14,3466.54,Corporate Account,TXN863015559,Booking Deposit,Success,Ozow,ZAR,2024-05-02T00:00:00,WALK_IN
PY0000777,RN000937,CU00341,2024-05-16,45022.97,Cash,TXN221000452,Final Payment,Success,PayFast,ZAR,2023-07-12T00:00:00,CRM_WEB
PY0000778,RN000938,CU00127,2024-05-01,11528.12,EFT,TXN830182631,Final Payment,Success,Peach Payments,ZAR,2024-05-31T00:00:00,CORPORATE_PORTAL
PY0000779,RN000939,CU00306,2023-09-16,13551.75,Credit Card,TXN508023224,Final Payment,Success,Standard Bank EFT,ZAR,2021-03-07T00:00:00,CRM_MOBILE
PY0000780,RN000940,CU00119,2023-05-24,15157.97,Credit Card,TXN853821472,Booking Deposit,Success,Peach Payments,ZAR,2023-04-08T00:00:00,THIRD_PARTY_OTA
PY0000781,RN000940,CU00119,2023-09-01,7214.9,Credit Card,TXN965330516,Top-up,Success,Ozow,ZAR,2021-10-05T00:00:00,THIRD_PARTY_OTA
PY0000782,RN000942,CU00149,2022-07-31,15852.82,Corporate Account,TXN227927381,Top-up,Success,Peach Payments,ZAR,2022-09-17T00:00:00,CRM_WEB
PY0000783,RN000944,CU00357,2023-10-11,4878.6,Cash,TXN730196537,Booking Deposit,Success,Peach Payments,ZAR,2023-01-17T00:00:00,CRM_WEB
PY0000784,RN000946,CU00247,2024-05-25,42418.99,Credit Card,TXN114027350,Top-up,Success,PayFast,ZAR,2023-05-16T00:00:00,CALL_CENTER
PY0000785,RN000947,CU00192,2023-07-04,15240.23,Corporate Account,TXN133155006,Top-up,Pending,Standard Bank EFT,ZAR,2023-05-11T00:00:00,CRM_MOBILE
PY0000786,RN000948,CU00554,2024-06-17,21694.76,EFT,TXN331483269,Top-up,Failed,Peach Payments,ZAR,2024-05-08T00:00:00,CRM_MOBILE
PY0000787,RN000949,CU00141,2023-09-18,13705.88,Cash,TXN296175613,Final Payment,Success,Standard Bank EFT,ZAR,2022-04-12T00:00:00,CRM_MOBILE
PY0000788,RN000950,CU00497,2021-05-11,25803.33,EFT,TXN699358927,Top-up,Success,Ozow,ZAR,2023-04-09T00:00:00,CRM_WEB
PY0000789,RN000951,CU00281,2020-04-25,3666.24,Cash,TXN986808475,Booking Deposit,Success,PayFast,ZAR,2023-12-23T00:00:00,WALK_IN
PY0000790,RN000952,CU00290,2023-04-21,8366.7,Credit Card,TXN269463362,Booking Deposit,Success,Ozow,ZAR,2023-04-14T00:00:00,WALK_IN
PY0000791,RN000954,CU00256,2024-06-27,8730.77,Cash,TXN180904579,Final Payment,Success,PayGate,ZAR,2024-04-27T00:00:00,CRM_WEB
PY0000792,RN000955,CU00028,2022-08-10,26488.73,Credit Card,TXN615631702,Final Payment,Success,PayFast,ZAR,2022-11-25T00:00:00,THIRD_PARTY_OTA
PY0000793,RN000956,CU00402,2023-12-29,17316.85,EFT,TXN678771948,Final Payment,Success,Peach Payments,ZAR,2022-09-26T00:00:00,THIRD_PARTY_OTA
PY0000794,RN000957,CU00475,2024-05-03,1491.77,Corporate Account,TXN225043681,Top-up,Success,PayGate,ZAR,2024-05-11T00:00:00,WALK_IN
PY0000795,RN000958,CU00190,2023-12-01,7844.36,Credit Card,TXN278072469,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-12-19T00:00:00,THIRD_PARTY_OTA
PY0000796,RN000959,CU00473,2023-08-19,23430.15,Corporate Account,TXN542084292,Top-up,Success,Ozow,ZAR,2023-12-16T00:00:00,CRM_WEB
PY0000797,RN000960,CU00573,2021-08-20,3737.56,EFT,TXN611055286,Top-up,Failed,PayGate,ZAR,2021-02-01T00:00:00,CRM_WEB
PY0000798,RN000962,CU00074,2023-02-05,29001.71,Debit Card,TXN843242581,Booking Deposit,Success,Ozow,ZAR,2024-01-07T00:00:00,THIRD_PARTY_OTA
PY0000799,RN000963,CU00059,2022-03-17,2367.47,EFT,TXN370032976,Booking Deposit,Success,Standard Bank EFT,ZAR,2022-09-28T00:00:00,CALL_CENTER
PY0000800,RN000964,CU00110,2023-09-05,20403.5,Credit Card,TXN722366693,Top-up,Success,Ozow,ZAR,2023-08-08T00:00:00,CORPORATE_PORTAL
PY0000801,RN000965,CU00375,2023-07-03,6187.92,EFT,TXN804996614,Top-up,Success,Standard Bank EFT,ZAR,2023-09-02T00:00:00,WALK_IN
PY0000802,RN000968,CU00401,2024-06-26,16268.21,Corporate Account,TXN834140125,Top-up,Success,Peach Payments,ZAR,2024-03-23T00:00:00,CRM_MOBILE
PY0000803,RN000969,CU00363,2024-06-06,15079.88,Corporate Account,TXN361968322,Top-up,Success,PayGate,ZAR,2024-01-13T00:00:00,CORPORATE_PORTAL
PY0000804,RN000970,CU00221,2023-12-18,19923.43,Cash,TXN858434918,Final Payment,Success,PayGate,ZAR,2023-07-07T00:00:00,WALK_IN
PY0000805,RN000971,CU00589,2023-05-12,4600.32,Credit Card,TXN324463704,Top-up,Success,Peach Payments,ZAR,2024-04-03T00:00:00,CRM_WEB
PY0000806,RN000973,CU00309,2024-02-02,4456.67,EFT,TXN505328720,Top-up,Success,Standard Bank EFT,ZAR,2022-09-06T00:00:00,THIRD_PARTY_OTA
PY0000807,RN000975,CU00490,2023-11-14,6987.84,Credit Card,TXN410304123,Final Payment,Success,Peach Payments,ZAR,2020-12-03T00:00:00,CALL_CENTER
PY0000808,RN000978,CU00407,2024-03-18,18961.67,Debit Card,TXN737204130,Top-up,Success,Peach Payments,ZAR,2024-04-23T00:00:00,THIRD_PARTY_OTA
PY0000809,RN000979,CU00228,2024-03-07,14129.73,Cash,TXN991311404,Booking Deposit,Success,Peach Payments,ZAR,2022-04-28T00:00:00,WALK_IN
PY0000810,RN000980,CU00035,2024-03-25,5907.9,Corporate Account,TXN560675534,Booking Deposit,Success,Ozow,ZAR,2024-05-23T00:00:00,CRM_WEB
PY0000811,RN000981,CU00063,2024-02-20,3522.94,Credit Card,TXN166746738,Booking Deposit,Success,Standard Bank EFT,ZAR,2022-10-28T00:00:00,CRM_MOBILE
PY0000812,RN000982,CU00581,2023-11-03,25768.77,EFT,TXN216007999,Top-up,Success,PayGate,ZAR,2024-01-30T00:00:00,CALL_CENTER
PY0000813,RN000983,CU00503,2023-12-23,20131.51,EFT,TXN801384477,Booking Deposit,Success,Peach Payments,ZAR,2022-06-24T00:00:00,CALL_CENTER
PY0000814,RN000985,CU00229,2024-06-05,17041.96,Corporate Account,TXN551888054,Top-up,Success,PayGate,ZAR,2024-05-01T00:00:00,WALK_IN
PY0000815,RN000986,CU00234,2024-02-27,2791.19,Debit Card,TXN704501609,Top-up,Success,Standard Bank EFT,ZAR,2024-04-18T00:00:00,CRM_WEB
PY0000816,RN000986,CU00234,2024-04-25,1955.9999999999995,Debit Card,TXN512652548,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-01-22T00:00:00,CRM_WEB
PY0000817,RN000991,CU00464,2022-06-30,5210.44,Credit Card,TXN590224379,Final Payment,Success,PayGate,ZAR,2024-05-30T00:00:00,CALL_CENTER
PY0000818,RN000992,CU00446,2021-11-12,10063.83,Cash,TXN872995823,Top-up,Failed,Peach Payments,ZAR,2024-05-16T00:00:00,CRM_WEB
PY0000819,RN000995,CU00166,2023-01-16,22823.58,Corporate Account,TXN470278710,Top-up,Success,PayFast,ZAR,2022-05-27T00:00:00,THIRD_PARTY_OTA
PY0000820,RN000996,CU00529,2023-08-30,29271.56,Debit Card,TXN149614177,Top-up,Success,PayGate,ZAR,2022-09-27T00:00:00,CRM_WEB
PY0000821,RN000997,CU00534,2023-01-11,15081.11,Cash,TXN630315201,Top-up,Success,PayGate,ZAR,2021-08-13T00:00:00,CALL_CENTER
PY0000822,RN000999,CU00250,2020-10-26,24973.34,EFT,TXN736526001,Booking Deposit,Success,Peach Payments,ZAR,2022-10-16T00:00:00,CRM_WEB
